,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,updates,personal,promotions,forums,purchases,travel,spam,social
2662,"Thu, 23 Aug 2018 12:52:54 +0530",gmail,com,1,0,multipart/mixed,0,0,1,0,14.0,9660964,0,1,0,0,0,0,0,0
2663,"Fri, 17 Jun 2016 20:36:26 +0530 (IST)",sampark,gov.in,0,0,text/html,10,30,0,0,32.0,20387,0,1,1,0,0,0,0,0
2664,"Sun, 31 May 2020 18:27:47 +0200",adum,fr,0,0,multipart/mixed,0,10,1,0,164.0,512422,1,0,0,0,0,0,0,0
2665,"Fri, 11 May 2018 12:17:19 +0000",airtable,com,0,0,multipart/alternative,1,10,0,0,87.0,11248,1,1,0,0,0,0,0,0
2666,"Mon, 15 Sep 2014 06:18:03 +0000",mbajunction,com,0,0,text/html,5,55,0,0,88.0,10341,1,1,0,0,0,0,0,0
2667,"Wed, 21 Nov 2018 20:52:48 +0100",iiitd,ac.in,0,0,multipart/mixed,0,0,1,0,0.0,37446820,0,1,0,0,0,0,0,0
2668,"Sun, 28 Feb 2016 13:23:42 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37.0,27217,0,1,1,0,0,0,0,0
2669,"Tue, 29 Nov 2016 05:22:58 +0000",iiitd,ac.in,12,0,multipart/alternative,0,0,1,0,44.0,3285,0,1,0,1,0,0,0,0
2670,"Sat, 14 Mar 2020 17:34:16 -0700",google,com,0,0,text/html,30,104,0,0,37.0,30873,1,0,0,0,0,0,0,0
2671,"Thu, 26 Nov 2015 17:33:31 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,0,0,9.0,739,0,1,0,0,0,0,0,0
2672,"Sat, 21 Jun 2014 01:55:04 +0000",aamaadmiparty,org,0,0,multipart/alternative,0,11,0,0,34.0,5387,1,1,0,0,0,0,0,0
2673,"Mon, 27 Mar 2017 08:52:22 +0000",twitter,com,0,0,multipart/alternative,26,196,0,0,142.0,94167,0,0,0,0,0,0,0,1
2674,"Mon, 30 Dec 2019 19:35:01 +0000",upwork,com,0,0,text/html,3,15,0,0,68.0,19523,1,0,0,0,0,0,0,0
2675,"Fri, 5 Jun 2015 22:37:52 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,7,19,0,0,25.0,20888,0,1,0,0,0,0,0,1
2676,"Wed, 08 Apr 2020 14:03:21 +0000",standupalice,com,0,0,text/html,1,6,0,0,39.0,13085,0,0,0,1,0,0,0,0
2677,"Thu, 7 Apr 2016 00:52:25 +0530",iiitd,ac.in,5,0,multipart/alternative,0,3,1,0,29.0,25419,0,1,0,1,0,0,0,0
2678,"Mon, 17 Jun 2013 05:29:42 -0500 (CDT)",magento,com,0,0,multipart/alternative,0,21,1,0,28.0,3643,1,1,0,0,0,0,0,0
2679,"Fri, 19 Dec 2014 21:35:40 +0530",indianoil,in,0,0,text/html,0,0,1,0,17.0,1513,0,1,0,0,0,0,0,0
2680,"Tue, 19 Jul 2016 12:21:11 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,14.0,547,0,1,0,0,0,0,0,0
2681,"Thu, 30 May 2019 17:27:55 +0000",granular,ai,0,0,multipart/mixed,0,2,0,0,95.0,1678,0,1,0,0,0,0,0,0
2682,"Tue, 12 May 2020 05:53:30 -0700",google,com,0,0,text/html,3,14,0,0,30.0,5459,1,0,0,0,0,0,0,0
2683,"Sat, 16 Dec 2017 20:22:53 +0000",amazon,in,0,0,multipart/alternative,5,63,0,0,30.0,33938,1,1,0,0,1,0,0,0
2684,"Thu, 12 May 2016 11:55:22 +0530",iiitd,ac.in,0,0,multipart/alternative,0,2,1,0,31.0,1842,0,1,0,0,0,0,0,0
2685,"Tue, 29 Sep 2015 20:15:05 +0000 (UTC)",piazza,com,0,0,multipart/alternative,0,2,0,0,11.0,1891,1,1,0,0,0,0,0,0
2686,"Wed, 18 Dec 2019 13:40:51 +0000",state,gov,0,0,multipart/alternative,0,6,1,0,50.0,9499,0,1,0,0,0,0,0,0
2687,"Sat, 2 Apr 2016 04:44:04 +0200 (CEST)",naaptoldeals,com,0,0,multipart/alternative,19,58,0,0,48.0,17164,0,1,1,0,0,0,0,0
2688,"Thu,  2 Jul 2020 18:29:42 +0000",shakeshack,com,0,0,multipart/alternative,9,37,0,0,87.0,55796,0,0,1,0,0,0,0,0
2689,"Tue, 25 Feb 2020 15:00:26 +0000",standupalice,com,0,0,text/html,1,6,0,0,39.0,17427,0,0,0,1,0,0,0,0
2690,"Sun, 7 Jan 2018 22:02:40 +0000",amazon,in,0,0,multipart/alternative,8,63,0,0,113.0,30439,1,1,0,0,1,0,0,0
2691,"Mon, 20 Nov 2017 21:46:14 +0000",iheartdogs-email,com,0,0,multipart/alternative,9,47,0,0,82.0,15791,0,1,1,0,0,0,0,0
2692,"Wed, 20 Dec 2017 11:05:40 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,18.0,4,0,1,1,0,0,0,0,0
2693,"Wed, 22 Feb 2017 21:52:49 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,28.0,287667,0,1,0,0,0,0,0,0
2694,"Thu, 5 Sep 2019 13:11:28 +0530",sbi,co.in,0,0,text/plain,0,0,0,0,57.0,670,1,1,0,0,0,0,0,0
2695,"Wed, 29 Jul 2020 12:08:32 +0530",iiitd,ac.in,0,1,multipart/alternative,0,2,1,1,35.0,4784,0,0,0,1,0,0,0,0
2696,"Tue, 16 Aug 2016 03:19:38 -0700 (PDT)",classroom,google.com,0,0,multipart/alternative,4,10,0,0,29.0,4223,1,1,0,0,0,0,0,0
2697,"Thu, 6 Jul 2017 02:15:47 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,0,0,0.0,156020,0,1,0,0,0,0,0,0
2698,"Sun, 05 Mar 2017 09:09:15 +0000",planet,com,0,0,multipart/alternative,1,7,0,0,39.0,14544,1,1,0,0,0,0,0,0
2699,"Mon, 15 Aug 2016 20:22:35 +0530",iiitd,ac.in,0,0,multipart/alternative,0,2,0,0,55.0,6223,0,1,0,1,0,0,0,0
2700,"Mon, 16 Nov 2015 05:52:06 +0000",google,com,7,0,multipart/alternative,2,8,0,0,44.0,4875,1,1,0,0,0,0,0,0
2701,"Fri, 13 Mar 2020 03:00:15 +0000",quora,com,0,0,multipart/alternative,8,105,0,0,144.0,105454,1,0,0,0,0,0,0,0
2702,"Sat, 17 Feb 2018 09:20:18 -0700",ebay,com,0,0,multipart/alternative,2,16,0,0,28.0,19726,1,1,0,0,0,0,0,0
2703,"Sat, 4 Nov 2017 13:04:20 +0000",primevideo,com,0,0,multipart/alternative,26,143,1,0,60.0,88350,0,1,1,0,0,0,0,0
2704,15 Apr 2016 01:38:19 +0530,statebankrewardz,com,0,0,text/html,4,19,0,0,45.0,10626,0,1,1,0,0,0,0,0
2705,"Thu, 27 Oct 2016 15:58:15 +0530",iiitd,ac.in,7,0,multipart/related,0,0,0,0,68.0,852444,0,1,0,1,0,0,0,0
2706,"Thu, 09 Nov 2017 07:35:56 +0000 (UTC)",hackerearth,com,0,0,multipart/alternative,3,14,1,0,39.0,27266,1,1,0,0,0,0,0,0
2707,"Tue, 10 Oct 2017 17:37:47 +0000",academia-mail,com,0,0,multipart/alternative,1,13,0,0,73.0,32278,0,1,0,0,0,0,0,1
2708,"Tue, 8 Aug 2017 20:00:22 +0530",iiitd,ac.in,3,0,multipart/alternative,0,28,1,0,39.0,16330,0,1,0,1,0,0,0,0
2709,"Sat, 23 Sep 2017 03:18:59 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,173.0,4,0,1,1,0,0,0,0,0
2710,"Fri, 30 Sep 2016 15:51:40 +0000",usebackpack,com,0,0,text/html,4,14,0,0,36.0,24816,1,1,0,0,0,0,0,0
2711,"Sat, 09 May 2020 04:39:05 -0700",google,com,0,0,text/html,30,104,0,0,37.0,29744,1,0,0,0,0,0,0,0
2712,"Sat, 12 Mar 2016 11:18:58 +0530",iiitd,ac.in,6,0,multipart/alternative,0,3,1,0,46.0,2437,0,1,0,1,0,0,0,0
2713,"Thu, 14 Jun 2018 23:18:50 +0530",gmail,com,1,0,multipart/mixed,0,0,0,0,10.0,232,0,1,0,0,0,0,0,0
2714,"Sun, 15 Mar 2020 07:52:09 +0000",quora,com,0,0,multipart/alternative,10,103,0,1,128.0,104984,0,0,0,0,0,0,0,1
2715,"Tue, 13 Jun 2017 02:47:10 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,29.0,22612,0,1,0,0,0,0,0,1
2716,"Fri, 14 Oct 2016 12:24:29 +0530",educationation,pro,0,0,multipart/alternative,0,13,1,0,45.0,3645,1,1,0,0,0,0,0,0
2717,"Fri, 16 Sep 2016 19:52:47 +0800",crazydomains,in,0,0,text/html,25,57,1,0,41.0,64949,0,1,1,0,0,0,0,0
2718,"Fri, 07 Aug 2015 14:25:09 +0000 (UTC)",quora,com,0,0,multipart/alternative,2,97,1,1,76.0,82386,0,1,0,0,0,0,0,1
2719,"Tue, 21 Jan 2020 00:38:42 -0600",send,grammarly.com,0,0,multipart/alternative,32,122,0,0,34.0,105576,0,0,1,0,0,0,0,0
2720,"Wed, 07 Feb 2018 19:27:05 +0000",gmail,com,0,0,multipart/alternative,4,12,0,0,25.0,5898,1,1,0,0,0,0,0,0
2721,"Tue, 19 Feb 2019 05:10:42 -0800",google,com,0,0,text/html,2,12,0,0,28.0,4367,1,1,0,0,0,0,0,0
2722,"Thu, 01 Sep 2016 15:56:54 +0000",,,0,0,multipart/alternative,2,11,1,0,38.0,5994,0,1,0,0,0,0,0,0
2723,"Mon, 18 Jul 2016 16:20:37 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,1,0,43.0,6434703,0,1,0,0,0,0,0,0
2724,"Mon, 25 Jan 2016 19:55:48 +0530",iiitd,ac.in,0,0,multipart/related,0,0,0,0,68.0,31289,0,1,0,1,0,0,0,0
2725,"Mon, 13 Nov 2017 04:59:53 +0000",dropbox,com,1,0,multipart/alternative,1,14,0,0,52.0,7239,1,1,0,0,0,0,0,0
2726,"Sat, 30 Mar 2019 10:15:56 -0700",google,com,0,0,text/html,16,68,0,1,37.0,20104,1,1,0,0,0,0,0,0
2727,"Tue, 14 Jul 2015 15:38:55 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,38.0,26956,0,1,1,0,0,0,0,0
2728,"Thu, 9 Nov 2017 00:56:17 +0530",granular,ai,1,0,multipart/alternative,0,0,1,1,38.0,564,0,1,0,0,0,0,0,0
2729,"Fri, 12 Feb 2016 15:00:56 +0530",iiitd,ac.in,0,0,multipart/related,0,10,1,0,75.0,8369846,0,1,0,1,0,0,0,0
2730,"Tue, 1 May 2018 04:34:32 +0000",redwolf,in,0,0,multipart/alternative,10,40,1,0,45.0,8697,0,1,1,0,0,0,0,0
2731,"Thu, 15 Oct 2020 14:44:05 +0200",versailles,lescrous.fr,0,0,multipart/alternative,0,8,1,0,16.0,19964,1,0,0,0,0,0,0,0
2732,"Sun, 25 Oct 2015 16:24:40 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,61.0,27003,1,1,0,0,0,0,0,0
2733,"Wed, 2 Oct 2019 21:55:21 +0800 (CST)",126,com,3,0,multipart/mixed,8,13,1,0,14.0,1169829,0,1,0,0,0,0,0,0
2734,"Wed, 18 Nov 2015 17:32:30 +0000",usebackpack,com,0,0,multipart/alternative,4,17,0,0,35.0,30995,1,1,0,0,0,0,0,0
2735,11 Feb 2019 10:13:48 +0100,,,0,0,multipart/mixed,0,0,0,0,10.0,4153483,0,1,0,0,0,0,0,0
2736,"Mon, 15 Oct 2018 11:06:37 +0000",centralesupelec,fr,0,0,text/html,0,3,0,0,55.0,22923,0,1,0,1,0,0,0,0
2737,"Tue, 5 Jul 2016 12:35:51 +0530",iiitd,ac.in,2,0,multipart/related,0,0,0,0,28.0,9480,0,1,0,1,0,0,0,0
2738,"Mon, 11 Aug 2014 08:04:19 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,62,184,0,0,42.0,93209,0,1,0,0,0,0,0,1
2739,"Wed, 22 Jan 2020 17:51:27 +0000",standupalice,com,0,0,text/html,1,6,0,0,39.0,15323,0,0,0,1,0,0,0,0
2740,"Sat, 10 Sep 2016 11:17:24 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,101,1,0,134.0,84485,0,1,0,0,0,0,0,1
2741,"Wed, 09 Apr 2014 16:08:01 +0000",,,0,0,multipart/alternative,0,11,1,0,71.0,4277,0,1,0,1,0,0,0,0
2742,"Tue, 1 Oct 2019 15:54:17 +0200",centralesupelec,fr,3,0,multipart/alternative,0,5,0,0,7.0,8208,0,1,0,0,0,0,0,0
2743,27 Feb 2020 12:57:34 -0800,amnh,org,0,0,multipart/alternative,44,162,1,1,19.0,209476,0,0,1,0,0,0,0,0
2744,"Wed, 17 Oct 2018 04:13:01 +0000 (UTC)",researchgatemail,net,0,0,multipart/alternative,3,23,0,0,40.0,16340,0,1,0,0,0,0,0,1
2745,"Thu, 01 Sep 2016 17:06:22 +0000",datacamp,com,0,0,multipart/alternative,22,63,0,0,30.0,35599,0,1,1,0,0,0,0,0
2746,"Fri, 07 Apr 2017 15:10:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32.0,1210,1,1,0,0,0,0,0,0
2747,14 Sep 2018 21:19:35 +0530,,,0,0,text/plain,0,0,0,0,57.0,680,1,1,0,0,0,0,0,0
2748,29 May 2018 16:38:07 +0530,statebankrewardz,com,0,0,text/html,6,8,1,0,24.0,9259,1,1,0,0,0,0,0,0
2749,"Tue, 24 Mar 2020 09:56:31 -0400",granular,ai,1,0,multipart/alternative,0,4,0,0,19.0,4811,0,1,0,0,0,0,0,0
2750,"Thu, 20 Jul 2017 06:16:05 +0000",innerchef,com,0,0,multipart/alternative,8,48,0,0,61.0,50910,0,1,1,0,0,0,0,0
2751,2 Dec 2018 00:39:51 +0100,,,0,0,text/html,0,1,1,0,92.0,4167,1,1,0,0,0,0,0,0
2752,"Wed, 23 Mar 2016 02:55:14 -0700 (PDT)",quora,com,0,0,multipart/alternative,7,105,1,0,72.0,85665,0,1,0,0,0,0,0,1
2753,"Sat, 13 Jun 2020 05:29:06 -0700",google,com,0,0,multipart/alternative,36,110,0,0,36.0,36019,1,0,0,0,0,0,0,0
2754,"Thu, 21 Feb 2019 15:51:51 +0000",centralesupelec,fr,0,0,multipart/mixed,0,14,1,0,59.0,2866088,0,1,0,1,0,0,0,0
2755,"Mon, 11 Nov 2019 16:38:22 +0000",addmi,com,0,0,multipart/mixed,0,0,0,0,77.0,4,1,0,0,0,0,0,0,0
2756,"Fri, 16 Feb 2018 19:35:52 +0000",trello,com,0,0,multipart/alternative,1,24,0,0,65.0,30666,1,1,0,0,0,0,0,0
2757,"Wed, 17 Aug 2016 12:05:06 +0530",iiitd,ac.in,2,0,multipart/mixed,0,241,1,0,30.0,8435011,0,1,0,1,0,0,0,0
2758,"Thu, 07 Aug 2014 07:46:11 +0000",youtube,com,0,0,multipart/alternative,21,77,1,0,87.0,55877,0,1,0,0,0,0,0,1
2759,"Sun, 7 May 2017 00:00:58 +0000",amazon,in,0,0,multipart/alternative,6,116,0,0,33.0,54444,0,1,1,0,0,0,0,0
2760,"Wed, 04 Apr 2018 14:56:42 +0000",cse,iitd.ac.in,0,0,multipart/alternative,0,6,1,0,24.0,3093,0,1,0,0,0,0,0,0
2761,"Wed, 24 Oct 2018 20:08:06 +0000",topcoder,com,0,0,multipart/alternative,30,237,0,0,87.0,164882,1,1,0,0,0,0,0,0
2762,"Sat, 26 May 2012 00:49:58 -0700",facebookappmail,com,0,0,multipart/alternative,0,13,1,0,73.0,3499,1,1,0,0,0,0,0,0
2763,"Fri, 5 May 2017 18:23:03 +0000",amazon,com,0,0,multipart/mixed,0,0,0,0,33.0,4,0,1,1,0,0,0,0,0
2764,"Thu, 28 Nov 2019 23:55:05 +0000",planet,com,0,0,multipart/alternative,6,18,0,1,45.0,21679,1,0,0,0,0,0,0,0
2765,"Sun, 11 Sep 2016 09:47:12 +0000",twitter,com,0,0,multipart/alternative,8,52,0,0,66.0,40998,0,1,0,0,0,0,0,1
2766,"Fri, 13 Apr 2018 18:57:46 +0530",mails,travel-makemytrip.com,0,0,text/html,17,44,0,0,46.0,36610,0,0,1,0,0,0,0,0
2767,"Mon, 22 Jan 2018 08:38:31 +0000",twitter,com,0,0,multipart/alternative,24,130,0,0,76.0,65604,0,1,0,0,0,0,0,1
2768,"Sat, 12 Sep 2015 11:11:08 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,40.0,3989,0,1,0,1,0,0,0,0
2769,"Tue, 25 Oct 2016 13:47:02 +0530",iiitd,ac.in,1,0,multipart/alternative,0,3,1,0,106.0,6018,0,1,0,1,0,0,0,0
2770,"Sun, 20 Aug 2017 23:23:50 +0530",iiitd,ac.in,0,0,multipart/alternative,0,21,1,0,42.0,21086,0,1,0,1,0,0,0,0
2771,"Mon, 7 Sep 2015 16:19:19 +0530",iiitd,ac.in,2,0,multipart/alternative,1,7,1,1,52.0,6950,0,1,0,1,0,0,0,0
2772,"Fri, 15 Sep 2017 12:18:37 +0200",reply,ebay.in,0,0,multipart/alternative,38,131,0,0,48.0,87904,0,1,1,0,0,0,0,0
2773,"Wed, 18 Mar 2020 13:28:19 +0100",freepik-mail,com,0,0,multipart/alternative,16,54,0,0,72.0,47438,0,0,1,0,0,0,0,0
2774,"Fri, 3 Jun 2016 18:36:19 +0530",iiitd,ac.in,0,0,multipart/alternative,0,28,1,1,63.0,17861,0,1,0,0,0,0,0,0
2775,"Mon, 31 Oct 2016 15:52:40 +0530",gmail,com,1,0,multipart/alternative,3,16,1,0,41.0,5646,0,1,0,0,0,0,0,0
2776,"Tue, 13 Feb 2018 19:51:32 +0530",iiitd,ac.in,1,0,multipart/alternative,0,5,1,0,29.0,3647,0,1,0,0,0,0,0,0
2777,"Sun, 3 Apr 2016 17:53:11 +0530",iiitd,ac.in,2,0,multipart/alternative,0,7,1,1,46.0,3770,0,1,0,1,0,0,0,0
2778,"Tue, 31 Jul 2018 12:45:10 -0000",travel,emails-makemytrip.com,0,0,multipart/alternative,13,46,0,0,91.0,12587,0,0,1,0,0,0,0,0
2779,"Sat, 29 Feb 2020 21:12:17 +0000",mail,notion.so,0,0,text/html,2,18,0,0,20.0,13436,1,0,0,0,0,0,0,0
2780,"Thu, 19 Oct 2017 15:17:05 +0000",twitter,com,0,0,multipart/alternative,24,122,0,0,74.0,69803,0,1,0,0,0,0,0,1
2781,"Wed, 20 Dec 2017 17:02:38 +0000",trello,com,0,0,multipart/alternative,15,75,1,0,24.0,43704,0,1,1,0,0,0,0,0
2782,"Thu, 31 May 2018 17:28:35 +0000",iheartdogs-email,com,0,0,multipart/alternative,12,60,0,1,103.0,80826,0,1,1,0,0,0,0,0
2783,"Mon, 22 Feb 2016 11:54:24 -0800 (PST)",quora,com,0,0,multipart/alternative,2,97,0,0,134.0,84918,0,1,0,0,0,0,0,1
2784,"Thu, 11 Jan 2018 07:25:12 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,3,36,0,0,29.0,24511,0,1,0,0,0,0,0,1
2785,"Sun, 20 Sep 2020 15:19:43 +0000",redditmail,com,0,0,text/html,4,32,0,0,74.0,17814,1,0,0,0,0,0,0,0
2786,"Wed, 20 Jan 2016 21:36:55 -0800",crm,jabong.com,0,0,text/html,1,6,0,0,25.0,1782,1,1,0,0,0,0,0,0
2787,"Wed, 1 Mar 2017 15:04:55 +0000",duolingo,com,0,0,multipart/alternative,13,27,0,0,27.0,21095,1,1,0,0,0,0,0,0
2788,"Wed, 9 Mar 2016 15:42:54 +0530",iiitd,ac.in,6,0,multipart/alternative,0,3,1,0,42.0,1807,0,1,0,1,0,0,0,0
2789,"Fri, 26 Jan 2018 10:17:39 +0000",twitter,com,0,0,multipart/alternative,11,66,0,1,64.0,36642,0,1,0,0,0,0,0,1
2790,"Fri, 6 Jul 2018 09:05:51 +0000",amazon,in,0,0,multipart/alternative,8,103,0,0,38.0,44197,0,1,1,0,0,0,0,0
2791,"Sat, 25 Jun 2016 10:12:21 +0000",google,com,0,0,multipart/alternative,15,44,0,0,35.0,18010,0,1,1,0,0,0,0,0
2792,"Mon, 7 May 2018 07:24:48 -0500 (CDT)",magento,com,0,0,multipart/alternative,4,18,0,0,53.0,15078,1,1,0,0,0,0,0,0
2793,"Tue, 01 Sep 2015 14:27:19 +0000",usebackpack,com,0,0,multipart/alternative,4,23,0,0,37.0,27802,1,1,0,0,0,0,0,0
2794,"Mon, 31 Oct 2016 23:24:18 +0530",iiitd,ac.in,3,0,multipart/alternative,0,4,1,0,91.0,5430,0,1,0,1,0,0,0,0
2795,"Sun, 25 Feb 2018 00:34:44 +0530",iiitd,ac.in,1,0,multipart/alternative,0,1,0,0,33.0,3133,0,1,0,0,0,0,0,0
2796,"Mon, 26 Dec 2016 17:01:40 +0530",iiitd,ac.in,5,0,multipart/mixed,0,0,0,0,67.0,511337,0,1,0,1,0,0,0,0
2797,"Sun, 27 May 2018 06:33:52 +0000",mailer,netflix.com,0,0,multipart/alternative,10,52,0,0,45.0,38951,0,1,1,0,0,0,0,0
2798,"Thu, 23 Nov 2017 07:56:52 +0000 (UTC)",hackerearth,com,0,0,multipart/alternative,6,23,1,0,39.0,35385,0,1,1,0,0,0,0,0
2799,"Thu, 05 Jul 2012 10:22:23 -0500",sh01,hostingdepago.com,0,0,text/html,0,2,0,0,34.0,405,1,1,0,0,0,0,0,0
2800,"Mon, 2 Jan 2017 14:36:36 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,1,0,54.0,26471066,0,1,0,1,0,0,0,0
2801,"Thu, 05 May 2016 09:15:10 +0000",twitter,com,0,0,multipart/alternative,19,128,0,0,121.0,72235,0,1,0,0,0,0,0,1
2802,"Wed, 18 Mar 2020 00:17:55 +0100",internations,org,0,0,text/html,9,19,1,0,43.0,32036,0,0,0,0,0,0,0,1
2803,"Thu, 26 Jan 2017 13:55:04 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,20.0,341844,0,1,0,0,0,0,0,0
2804,"Sat, 09 Apr 2016 11:18:11 +0000",iiitd,ac.in,0,0,multipart/alternative,0,4,0,0,83.0,1827,1,1,0,0,0,0,0,0
2805,"Thu, 7 Apr 2016 17:27:04 +0530",iiitd,ac.in,1,0,multipart/alternative,1,34,1,0,40.0,13746,0,1,0,1,0,0,0,0
2806,"Sat, 07 Jan 2017 05:19:55 +0000",impartus,com,0,0,text/html,3,9,1,0,39.0,3537,1,1,0,0,0,0,0,0
2807,20 Nov 2013 13:51:00 -0000,phpclasses,org,0,0,multipart/alternative,23,57,0,0,50.0,27472,1,1,0,0,0,0,0,0
2808,"Thu, 29 Aug 2019 15:24:50 +0530",iiitd,ac.in,3,0,multipart/alternative,0,4,1,0,34.0,9226,0,0,0,1,0,0,0,0
2809,"Fri, 16 Oct 2015 14:29:44 +0530",iiitd,ac.in,0,0,text/plain,0,0,1,0,18.0,602,0,1,0,1,0,0,0,0
2810,"Wed, 17 Jan 2018 00:06:00 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,76.0,4,0,1,1,0,0,0,0,0
2811,"Thu, 17 Oct 2019 06:51:16 +0000",mailer,netflix.com,0,0,multipart/alternative,15,73,0,0,22.0,72459,0,0,1,0,0,0,0,0
2812,"Fri, 7 Dec 2012 12:49:24 -0500",gmail,com,0,0,multipart/alternative,0,0,1,0,66.0,1746,0,1,0,0,0,0,0,0
2813,"Wed, 6 Sep 2017 10:19:54 +0530",iiitd,ac.in,4,0,multipart/alternative,0,2,1,0,49.0,6380,0,1,0,1,0,0,0,0
2814,"Thu, 27 Apr 2017 22:16:03 +0530",iiitd,ac.in,0,0,multipart/alternative,0,7,1,0,13.0,4258,0,1,0,0,0,0,0,0
2815,"Tue, 10 Apr 2018 17:48:48 +0000",iheartdogs-email,com,0,0,multipart/alternative,11,50,0,1,32.0,57315,0,1,1,0,0,0,0,0
2816,"Mon, 28 Sep 2020 13:16:22 +0800",,,0,0,multipart/alternative,0,2,1,0,59.0,5192,0,1,0,0,0,0,1,0
2817,"Wed, 08 Feb 2017 19:28:32 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,45.0,4,0,1,0,0,0,0,0,0
2818,"Tue, 01 May 2018 12:01:51 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,102,1,1,67.0,100460,0,1,0,0,0,0,0,1
2819,"Tue, 28 Jun 2016 13:38:18 +0000",academia-mail,com,0,0,multipart/alternative,4,23,0,0,31.0,36928,0,1,0,0,0,0,0,1
2820,"Tue, 26 Dec 2017 10:30:30 +0530",iiitd,ac.in,1,0,multipart/alternative,0,15,1,0,10.0,10713,0,1,0,0,0,0,0,0
2821,"Fri, 1 Jun 2018 11:17:01 -0500 (CDT)",nvidia,com,0,0,multipart/alternative,17,78,0,1,70.0,71911,1,1,0,0,0,0,0,0
2822,"Wed, 13 Dec 2017 14:48:02 +0000 (UTC)",udacity,com,0,0,multipart/alternative,12,43,1,0,91.0,53462,0,1,1,0,0,0,0,0
2823,"Fri, 21 Feb 2014 15:43:45 +0000",codechef,com,0,0,multipart/alternative,7,31,0,0,46.0,16852,1,1,0,0,0,0,0,0
2824,"Wed, 2 Sep 2020 18:09:25 +0800",gmail,com,1,0,multipart/alternative,0,17,1,0,77.0,8736,0,0,0,1,0,0,0,0
2825,"Thu, 9 Aug 2018 07:48:32 +0000",amazon,in,0,0,multipart/alternative,3,37,0,1,81.0,19725,0,1,1,0,0,0,0,0
2826,"Tue, 07 Feb 2017 09:07:34 +0000",twitter,com,0,0,multipart/alternative,31,207,0,0,100.0,94675,0,1,0,0,0,0,0,1
2827,16 Nov 2012 05:01:02 -0000,,,0,0,multipart/alternative,2,6,1,0,40.0,5938,1,1,0,0,0,0,0,0
2828,"Wed, 15 Jun 2016 20:15:13 +0530",iiitd,ac.in,0,0,multipart/alternative,0,2,0,0,13.0,1404,0,1,0,0,0,0,0,0
2829,"Wed, 3 Jun 2015 07:03:39 +0000",coursera,org,0,0,multipart/alternative,5,26,1,0,119.0,20202,1,1,0,0,0,0,0,0
2830,"Sat, 13 May 2017 21:59:16 +0000",duolingo,com,0,0,multipart/alternative,13,27,0,0,27.0,21096,1,1,0,0,0,0,0,0
2831,"Wed, 6 Apr 2016 01:01:04 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,9,41,0,0,32.0,41183,0,1,0,0,0,0,0,1
2832,"Fri, 20 Mar 2020 14:04:06 +0000",standupalice,com,0,0,text/html,1,6,0,0,39.0,13085,0,0,0,1,0,0,0,0
2833,"Fri, 30 Sep 2016 05:17:37 -0700 (PDT)",classroom,google.com,0,0,multipart/alternative,4,10,0,0,23.0,4764,1,1,0,0,0,0,0,0
2834,"Tue, 9 Jun 2020 17:19:47 +0530",goindigo,in,0,0,text/html,0,5,1,0,29.0,2519,1,0,0,0,0,0,0,0
2835,"Thu, 25 May 2017 15:30:50 +0200 (CEST)",updates,bookmyshow.com,0,0,text/html,19,47,0,0,34.0,21774,0,1,1,0,0,0,0,0
2836,"Mon, 6 Nov 2017 11:13:45 +0100",reply,ebay.in,0,0,multipart/alternative,35,120,0,0,49.0,80027,0,1,1,0,0,0,0,0
2837,25 Jul 2014 11:08:40 -0000,phpclasses,org,0,0,multipart/alternative,21,48,0,0,82.0,25155,1,1,0,0,0,0,0,0
2838,"Fri, 3 Jun 2016 18:33:13 +0530",iiitd,ac.in,0,0,multipart/alternative,0,24,1,1,63.0,13914,0,1,0,0,0,0,0,0
2839,"Mon, 29 Feb 2016 04:44:37 +0100 (CET)",naaptoldeals,com,0,0,multipart/alternative,20,55,0,0,65.0,16794,0,1,1,0,0,0,0,0
